,cdl,irrigation_flag,irrigation_type,irrigated_fraction,above_canopy_acres,below_canopy_acres,state
2619,69,1,under,0.626,207,1768,MD
2620,69,1,under,0.615,94,951,MA
2621,69,0,,0.303,2358,16168,MI
2622,69,1,under,0.684,30,116,MN
2623,69,1,under,0.545,0,1204,MS
2624,69,0,,0.09,2,361,MO
2625,69,1,under,1.0,354,542,MT
2626,69,1,under,0.579,0,33,NE
2627,69,1,under,1.0,6,1197,NV
2628,69,1,under,0.696,17,597,NH
2629,69,1,under,0.6990000000000001,185,2486,NJ
2630,69,1,under,1.0,5111,40307,NM
2631,69,1,under,0.483,1502,5437,NY
2632,69,1,over,0.787,998,207,NC
2633,69,1,under,1.0,0,21,ND
2634,69,0,,0.23399999999999999,177,253,OH
2635,69,1,under,0.897,326,1774,OK
2636,69,1,over,0.857,25884,16814,OR
2637,69,0,,0.149,185,2576,PA
2638,69,1,under,0.8109999999999999,3,49,RI
2639,69,1,under,0.996,204,10249,SC
2640,69,1,over,0.40399999999999997,21,0,SD
2641,69,1,over,0.932,340,280,TN
2642,69,1,under,0.976,1370,46724,TX
2643,69,1,under,1.0,3009,3339,UT
2644,69,0,,0.18899999999999997,29,103,VT
2645,69,1,under,0.743,43,1099,VA
2646,69,1,under,0.996,97733,150441,WA
2647,69,0,,0.35700000000000004,5,30,WV
2648,69,1,under,0.578,353,502,WI
2649,69,1,over,1.0,1,0,WY
2650,71,1,under,0.6990000000000001,207,2494,AL
2651,71,0,,0.0,0,0,AK
2652,71,1,under,1.0,978,23823,AZ
2653,71,0,,0.258,20,1478,AR
2654,71,1,under,0.9990000000000001,289629,2286972,CA
2655,71,1,over,1.0,1731,453,CO
2656,71,0,,0.131,12,85,CT
2657,71,1,under,0.905,17,304,DE
2658,71,1,under,0.976,33636,457392,FL
2659,71,1,under,0.8440000000000001,26734,73875,GA
2660,71,1,under,0.69,1689,3031,HI
2661,71,1,over,1.0,7346,18,ID
2662,71,1,under,0.556,7,97,IL
2663,71,0,,0.332,76,306,IN
2664,71,1,under,0.7340000000000001,133,134,IA
2665,71,1,over,0.9259999999999999,1685,1158,KS
2666,71,0,,0.297,57,60,KY
2667,71,0,,0.38799999999999996,340,857,LA
2668,71,0,,0.046,46,98,ME
2669,71,1,under,0.626,207,1768,MD
2670,71,1,under,0.615,94,951,MA
2671,71,0,,0.303,2358,16168,MI
2672,71,1,under,0.684,30,116,MN
2673,71,1,under,0.545,0,1204,MS
2674,71,0,,0.09,2,361,MO
2675,71,1,under,1.0,354,542,MT
2676,71,1,under,0.579,0,33,NE
2677,71,1,under,1.0,6,1197,NV
2678,71,1,under,0.696,17,597,NH
2679,71,1,under,0.6990000000000001,185,2486,NJ
2680,71,1,under,1.0,5111,40307,NM
2681,71,1,under,0.483,1502,5437,NY
2682,71,1,over,0.787,998,207,NC
2683,71,1,under,1.0,0,21,ND
2684,71,0,,0.23399999999999999,177,253,OH
2685,71,1,under,0.897,326,1774,OK
2686,71,1,over,0.857,25884,16814,OR
2687,71,0,,0.149,185,2576,PA
2688,71,1,under,0.8109999999999999,3,49,RI
2689,71,1,under,0.996,204,10249,SC
2690,71,1,over,0.40399999999999997,21,0,SD
2691,71,1,over,0.932,340,280,TN
2692,71,1,under,0.976,1370,46724,TX
2693,71,1,under,1.0,3009,3339,UT
2694,71,0,,0.18899999999999997,29,103,VT
2695,71,1,under,0.743,43,1099,VA
2696,71,1,under,0.996,97733,150441,WA
2697,71,0,,0.35700000000000004,5,30,WV
2698,71,1,under,0.578,353,502,WI
2699,71,1,over,1.0,1,0,WY
2700,72,1,under,0.6990000000000001,207,2494,AL
2701,72,0,,0.0,0,0,AK
2702,72,1,under,1.0,978,23823,AZ
2703,72,0,,0.258,20,1478,AR
2704,72,1,under,0.9990000000000001,289629,2286972,CA
2705,72,1,over,1.0,1731,453,CO
2706,72,0,,0.131,12,85,CT
2707,72,1,under,0.905,17,304,DE
2708,72,1,under,0.976,33636,457392,FL
2709,72,1,under,0.8440000000000001,26734,73875,GA
2710,72,1,under,0.69,1689,3031,HI
2711,72,1,over,1.0,7346,18,ID
2712,72,1,under,0.556,7,97,IL
2713,72,0,,0.332,76,306,IN
2714,72,1,under,0.7340000000000001,133,134,IA
2715,72,1,over,0.9259999999999999,1685,1158,KS
2716,72,0,,0.297,57,60,KY
2717,72,0,,0.38799999999999996,340,857,LA
2718,72,0,,0.046,46,98,ME
2719,72,1,under,0.626,207,1768,MD
2720,72,1,under,0.615,94,951,MA
2721,72,0,,0.303,2358,16168,MI
2722,72,1,under,0.684,30,116,MN
2723,72,1,under,0.545,0,1204,MS
2724,72,0,,0.09,2,361,MO
2725,72,1,under,1.0,354,542,MT
2726,72,1,under,0.579,0,33,NE
2727,72,1,under,1.0,6,1197,NV
2728,72,1,under,0.696,17,597,NH
2729,72,1,under,0.6990000000000001,185,2486,NJ
2730,72,1,under,1.0,5111,40307,NM
2731,72,1,under,0.483,1502,5437,NY
2732,72,1,over,0.787,998,207,NC
2733,72,1,under,1.0,0,21,ND
2734,72,0,,0.23399999999999999,177,253,OH
2735,72,1,under,0.897,326,1774,OK
2736,72,1,over,0.857,25884,16814,OR
2737,72,0,,0.149,185,2576,PA
2738,72,1,under,0.8109999999999999,3,49,RI
2739,72,1,under,0.996,204,10249,SC
2740,72,1,over,0.40399999999999997,21,0,SD
2741,72,1,over,0.932,340,280,TN
2742,72,1,under,0.976,1370,46724,TX
2743,72,1,under,1.0,3009,3339,UT
2744,72,0,,0.18899999999999997,29,103,VT
2745,72,1,under,0.743,43,1099,VA
2746,72,1,under,0.996,97733,150441,WA
2747,72,0,,0.35700000000000004,5,30,WV
2748,72,1,under,0.578,353,502,WI
2749,72,1,over,1.0,1,0,WY
2750,74,1,under,0.6990000000000001,207,2494,AL
2751,74,0,,0.0,0,0,AK
2752,74,1,under,1.0,978,23823,AZ
2753,74,0,,0.258,20,1478,AR
2754,74,1,under,0.9990000000000001,289629,2286972,CA
2755,74,1,over,1.0,1731,453,CO
2756,74,0,,0.131,12,85,CT
2757,74,1,under,0.905,17,304,DE
2758,74,1,under,0.976,33636,457392,FL
2759,74,1,under,0.8440000000000001,26734,73875,GA
2760,74,1,under,0.69,1689,3031,HI
2761,74,1,over,1.0,7346,18,ID
2762,74,1,under,0.556,7,97,IL
2763,74,0,,0.332,76,306,IN
2764,74,1,under,0.7340000000000001,133,134,IA
2765,74,1,over,0.9259999999999999,1685,1158,KS
2766,74,0,,0.297,57,60,KY
2767,74,0,,0.38799999999999996,340,857,LA
2768,74,0,,0.046,46,98,ME
2769,74,1,under,0.626,207,1768,MD
2770,74,1,under,0.615,94,951,MA
2771,74,0,,0.303,2358,16168,MI
2772,74,1,under,0.684,30,116,MN
2773,74,1,under,0.545,0,1204,MS
2774,74,0,,0.09,2,361,MO
2775,74,1,under,1.0,354,542,MT
2776,74,1,under,0.579,0,33,NE
2777,74,1,under,1.0,6,1197,NV
2778,74,1,under,0.696,17,597,NH
2779,74,1,under,0.6990000000000001,185,2486,NJ
2780,74,1,under,1.0,5111,40307,NM
2781,74,1,under,0.483,1502,5437,NY
2782,74,1,over,0.787,998,207,NC
2783,74,1,under,1.0,0,21,ND
2784,74,0,,0.23399999999999999,177,253,OH
2785,74,1,under,0.897,326,1774,OK
2786,74,1,over,0.857,25884,16814,OR
2787,74,0,,0.149,185,2576,PA
2788,74,1,under,0.8109999999999999,3,49,RI
2789,74,1,under,0.996,204,10249,SC
2790,74,1,over,0.40399999999999997,21,0,SD
2791,74,1,over,0.932,340,280,TN
2792,74,1,under,0.976,1370,46724,TX
2793,74,1,under,1.0,3009,3339,UT
2794,74,0,,0.18899999999999997,29,103,VT
2795,74,1,under,0.743,43,1099,VA
2796,74,1,under,0.996,97733,150441,WA
2797,74,0,,0.35700000000000004,5,30,WV
2798,74,1,under,0.578,353,502,WI
2799,74,1,over,1.0,1,0,WY
2800,75,1,under,0.6990000000000001,207,2494,AL
2801,75,0,,0.0,0,0,AK
2802,75,1,under,1.0,978,23823,AZ
2803,75,0,,0.258,20,1478,AR
2804,75,1,under,0.9990000000000001,289629,2286972,CA
2805,75,1,over,1.0,1731,453,CO
2806,75,0,,0.131,12,85,CT
2807,75,1,under,0.905,17,304,DE
2808,75,1,under,0.976,33636,457392,FL
2809,75,1,under,0.8440000000000001,26734,73875,GA
2810,75,1,under,0.69,1689,3031,HI
2811,75,1,over,1.0,7346,18,ID
2812,75,1,under,0.556,7,97,IL
2813,75,0,,0.332,76,306,IN
2814,75,1,under,0.7340000000000001,133,134,IA
2815,75,1,over,0.9259999999999999,1685,1158,KS
2816,75,0,,0.297,57,60,KY
2817,75,0,,0.38799999999999996,340,857,LA
2818,75,0,,0.046,46,98,ME
2819,75,1,under,0.626,207,1768,MD
2820,75,1,under,0.615,94,951,MA
2821,75,0,,0.303,2358,16168,MI
2822,75,1,under,0.684,30,116,MN
2823,75,1,under,0.545,0,1204,MS
2824,75,0,,0.09,2,361,MO
2825,75,1,under,1.0,354,542,MT
2826,75,1,under,0.579,0,33,NE
2827,75,1,under,1.0,6,1197,NV
2828,75,1,under,0.696,17,597,NH
2829,75,1,under,0.6990000000000001,185,2486,NJ
2830,75,1,under,1.0,5111,40307,NM
2831,75,1,under,0.483,1502,5437,NY
2832,75,1,over,0.787,998,207,NC
2833,75,1,under,1.0,0,21,ND
2834,75,0,,0.23399999999999999,177,253,OH
2835,75,1,under,0.897,326,1774,OK
2836,75,1,over,0.857,25884,16814,OR
2837,75,0,,0.149,185,2576,PA
2838,75,1,under,0.8109999999999999,3,49,RI
2839,75,1,under,0.996,204,10249,SC
2840,75,1,over,0.40399999999999997,21,0,SD
2841,75,1,over,0.932,340,280,TN
2842,75,1,under,0.976,1370,46724,TX
2843,75,1,under,1.0,3009,3339,UT
2844,75,0,,0.18899999999999997,29,103,VT
2845,75,1,under,0.743,43,1099,VA
2846,75,1,under,0.996,97733,150441,WA
2847,75,0,,0.35700000000000004,5,30,WV
2848,75,1,under,0.578,353,502,WI
2849,75,1,over,1.0,1,0,WY
2850,76,1,under,0.6990000000000001,207,2494,AL
2851,76,0,,0.0,0,0,AK
2852,76,1,under,1.0,978,23823,AZ
2853,76,0,,0.258,20,1478,AR
2854,76,1,under,0.9990000000000001,289629,2286972,CA
2855,76,1,over,1.0,1731,453,CO
2856,76,0,,0.131,12,85,CT
2857,76,1,under,0.905,17,304,DE
2858,76,1,under,0.976,33636,457392,FL
2859,76,1,under,0.8440000000000001,26734,73875,GA
2860,76,1,under,0.69,1689,3031,HI
2861,76,1,over,1.0,7346,18,ID
2862,76,1,under,0.556,7,97,IL
2863,76,0,,0.332,76,306,IN
2864,76,1,under,0.7340000000000001,133,134,IA
2865,76,1,over,0.9259999999999999,1685,1158,KS
2866,76,0,,0.297,57,60,KY
2867,76,0,,0.38799999999999996,340,857,LA
2868,76,0,,0.046,46,98,ME
2869,76,1,under,0.626,207,1768,MD
2870,76,1,under,0.615,94,951,MA
2871,76,0,,0.303,2358,16168,MI
2872,76,1,under,0.684,30,116,MN
2873,76,1,under,0.545,0,1204,MS
2874,76,0,,0.09,2,361,MO
2875,76,1,under,1.0,354,542,MT
2876,76,1,under,0.579,0,33,NE
2877,76,1,under,1.0,6,1197,NV
2878,76,1,under,0.696,17,597,NH
2879,76,1,under,0.6990000000000001,185,2486,NJ
2880,76,1,under,1.0,5111,40307,NM
2881,76,1,under,0.483,1502,5437,NY
2882,76,1,over,0.787,998,207,NC
2883,76,1,under,1.0,0,21,ND
2884,76,0,,0.23399999999999999,177,253,OH
2885,76,1,under,0.897,326,1774,OK
2886,76,1,over,0.857,25884,16814,OR
2887,76,0,,0.149,185,2576,PA
2888,76,1,under,0.8109999999999999,3,49,RI
2889,76,1,under,0.996,204,10249,SC
2890,76,1,over,0.40399999999999997,21,0,SD
2891,76,1,over,0.932,340,280,TN
2892,76,1,under,0.976,1370,46724,TX
2893,76,1,under,1.0,3009,3339,UT
2894,76,0,,0.18899999999999997,29,103,VT
2895,76,1,under,0.743,43,1099,VA
2896,76,1,under,0.996,97733,150441,WA
2897,76,0,,0.35700000000000004,5,30,WV
2898,76,1,under,0.578,353,502,WI
2899,76,1,over,1.0,1,0,WY
2900,77,1,under,0.6990000000000001,207,2494,AL
2901,77,0,,0.0,0,0,AK
2902,77,1,under,1.0,978,23823,AZ
2903,77,0,,0.258,20,1478,AR
2904,77,1,under,0.9990000000000001,289629,2286972,CA
2905,77,1,over,1.0,1731,453,CO
2906,77,0,,0.131,12,85,CT
2907,77,1,under,0.905,17,304,DE
2908,77,1,under,0.976,33636,457392,FL
2909,77,1,under,0.8440000000000001,26734,73875,GA
2910,77,1,under,0.69,1689,3031,HI
2911,77,1,over,1.0,7346,18,ID
2912,77,1,under,0.556,7,97,IL
2913,77,0,,0.332,76,306,IN
2914,77,1,under,0.7340000000000001,133,134,IA
2915,77,1,over,0.9259999999999999,1685,1158,KS
2916,77,0,,0.297,57,60,KY
2917,77,0,,0.38799999999999996,340,857,LA
2918,77,0,,0.046,46,98,ME
2919,77,1,under,0.626,207,1768,MD
2920,77,1,under,0.615,94,951,MA
2921,77,0,,0.303,2358,16168,MI
2922,77,1,under,0.684,30,116,MN
2923,77,1,under,0.545,0,1204,MS
2924,77,0,,0.09,2,361,MO
2925,77,1,under,1.0,354,542,MT
2926,77,1,under,0.579,0,33,NE
2927,77,1,under,1.0,6,1197,NV
2928,77,1,under,0.696,17,597,NH
2929,77,1,under,0.6990000000000001,185,2486,NJ
2930,77,1,under,1.0,5111,40307,NM
2931,77,1,under,0.483,1502,5437,NY
2932,77,1,over,0.787,998,207,NC
2933,77,1,under,1.0,0,21,ND
2934,77,0,,0.23399999999999999,177,253,OH
2935,77,1,under,0.897,326,1774,OK
2936,77,1,over,0.857,25884,16814,OR
2937,77,0,,0.149,185,2576,PA
2938,77,1,under,0.8109999999999999,3,49,RI
2939,77,1,under,0.996,204,10249,SC
2940,77,1,over,0.40399999999999997,21,0,SD
2941,77,1,over,0.932,340,280,TN
2942,77,1,under,0.976,1370,46724,TX
2943,77,1,under,1.0,3009,3339,UT
2944,77,0,,0.18899999999999997,29,103,VT
2945,77,1,under,0.743,43,1099,VA
2946,77,1,under,0.996,97733,150441,WA
2947,77,0,,0.35700000000000004,5,30,WV
2948,77,1,under,0.578,353,502,WI
2949,77,1,over,1.0,1,0,WY
2950,171,0,,0.256,2326,671,AL
2951,171,0,,0.342,262,0,AK
2952,171,1,under,1.0,11895,36065,AZ
2953,171,1,over,0.449,7482,4620,AR
2954,171,1,under,0.9279999999999999,96984,340296,CA
2955,171,1,under,0.8370000000000001,137997,289631,CO
2956,171,0,,0.013999999999999999,20,20,CT
2957,171,0,,0.395,685,0,DE
2958,171,0,,0.231,17654,1886,FL
2959,171,1,over,0.439,22954,0,GA
2960,171,1,over,1.0,262,0,HI
2961,171,1,under,0.897,84764,93153,ID
2962,171,0,,0.0,0,0,IL
2963,171,0,,0.282,1160,0,IN
2964,171,0,,0.042,60,0,IA
2965,171,0,,0.29100000000000004,61551,1687,KS
2966,171,0,,0.083,528,201,KY
2967,171,1,over,0.48100000000000004,2525,1514,LA
2968,171,0,,0.0,0,0,ME
2969,171,0,,0.031,106,0,MD
2970,171,0,,0.0,0,0,MA
2971,171,0,,0.026000000000000002,220,0,MI
2972,171,0,,0.172,1850,600,MN
2973,171,0,,0.027000000000000003,275,60,MS
2974,171,0,,0.177,4798,0,MO
2975,171,1,under,0.753,76548,235586,MT
2976,171,0,,0.23399999999999999,46758,2200,NE
2977,171,1,under,0.9059999999999999,26279,88777,NV
2978,171,0,,0.0,0,0,NH
2979,171,0,,0.006999999999999999,24,0,NJ
2980,171,1,over,0.779,59147,26868,NM
2981,171,0,,0.036000000000000004,250,80,NY
2982,171,1,over,0.447,16463,225,NC
2983,171,0,,0.026000000000000002,450,182,ND
2984,171,0,,0.048,212,0,OH
2985,171,1,over,0.557,40701,0,OK
2986,171,1,over,0.892,165935,162552,OR
2987,171,0,,0.065,660,0,PA
2988,171,0,,0.0,0,0,RI
2989,171,0,,0.127,1386,0,SC
2990,171,0,,0.09300000000000001,2026,1360,SD
2991,171,0,,0.10400000000000001,1038,26,TN
2992,171,1,over,0.635,350533,25375,TX
2993,171,1,under,0.9570000000000001,68895,91316,UT
2994,171,0,,0.0,0,0,VT
2995,171,0,,0.013999999999999999,140,0,VA
2996,171,1,over,0.894,86516,38495,WA
2997,171,0,,0.027999999999999997,45,0,WV
2998,171,0,,0.301,4618,0,WI
2999,171,1,under,0.9179999999999999,57730,394640,WY
3000,176,0,,0.011000000000000001,434,153,AL
3001,176,0,,0.0,0,0,AK
3002,176,0,,0.009000000000000001,8496,26401,AZ
3003,176,0,,0.059000000000000004,400,12395,AR
3004,176,0,,0.067,50264,383306,CA
3005,176,0,,0.039,47609,248736,CO
3006,176,0,,0.002,14,0,CT
3007,176,0,,0.040999999999999995,165,0,DE
3008,176,0,,0.107,60190,39428,FL
3009,176,0,,0.08800000000000001,23690,0,GA
3010,176,0,,0.055999999999999994,1525,3954,HI
3011,176,0,,0.09699999999999999,129656,147672,ID
3012,176,0,,0.012,690,0,IL
3013,176,0,,0.031,1017,0,IN
3014,176,0,,0.006999999999999999,250,0,IA
3015,176,0,,0.002,4251,0,KS
3016,176,0,,0.006999999999999999,266,70,KY
3017,176,0,,0.040999999999999995,1586,3825,LA
3018,176,0,,0.0,0,0,ME
3019,176,0,,0.017,142,0,MD
3020,176,0,,0.001,7,0,MA
3021,176,0,,0.003,142,0,MI
3022,176,0,,0.057999999999999996,3622,117,MN
3023,176,0,,0.027000000000000003,1868,0,MS
3024,176,0,,0.018000000000000002,2060,370,MO
3025,176,0,,0.026000000000000002,58423,325761,MT
3026,176,0,,0.005,24294,14086,NE
3027,176,0,,0.054000000000000006,4056,186123,NV
3028,176,0,,0.055999999999999994,0,71,NH
3029,176,0,,0.034,516,0,NJ
3030,176,0,,0.012,29987,59884,NM
3031,176,0,,0.013999999999999999,232,0,NY
3032,176,0,,0.128,8832,600,NC
3033,176,0,,0.002,695,0,ND
3034,176,0,,0.028999999999999998,436,60,OH
3035,176,0,,0.027999999999999997,35470,2400,OK
3036,176,0,,0.043,99588,177959,OR
3037,176,0,,0.008,46,184,PA
3038,176,0,,0.096,68,0,RI
3039,176,0,,0.076,2283,885,SC
3040,176,0,,0.002,520,1349,SD
3041,176,0,,0.004,330,29,TN
3042,176,0,,0.006,87881,45408,TX
3043,176,0,,0.069,76142,166748,UT
3044,176,0,,0.0,0,0,VT
3045,176,0,,0.015,633,0,VA
3046,176,0,,0.036000000000000004,48010,25236,WA
3047,176,0,,0.0,0,0,WV
3048,176,0,,0.003,249,0,WI
3049,176,0,,0.021,45015,299200,WY
3050,181,0,,0.256,2326,671,AL
3051,181,0,,0.342,262,0,AK
3052,181,1,under,1.0,11895,36065,AZ
3053,181,1,over,0.449,7482,4620,AR
3054,181,1,under,0.9279999999999999,96984,340296,CA
3055,181,1,under,0.8370000000000001,137997,289631,CO
3056,181,0,,0.013999999999999999,20,20,CT
3057,181,0,,0.395,685,0,DE
3058,181,0,,0.231,17654,1886,FL
3059,181,1,over,0.439,22954,0,GA
3060,181,1,over,1.0,262,0,HI
3061,181,1,under,0.897,84764,93153,ID
3062,181,0,,0.0,0,0,IL
3063,181,0,,0.282,1160,0,IN
3064,181,0,,0.042,60,0,IA
3065,181,0,,0.29100000000000004,61551,1687,KS
3066,181,0,,0.083,528,201,KY
3067,181,1,over,0.48100000000000004,2525,1514,LA
3068,181,0,,0.0,0,0,ME
3069,181,0,,0.031,106,0,MD
3070,181,0,,0.0,0,0,MA
3071,181,0,,0.026000000000000002,220,0,MI
3072,181,0,,0.172,1850,600,MN
3073,181,0,,0.027000000000000003,275,60,MS
3074,181,0,,0.177,4798,0,MO
3075,181,1,under,0.753,76548,235586,MT
3076,181,0,,0.23399999999999999,46758,2200,NE
3077,181,1,under,0.9059999999999999,26279,88777,NV
3078,181,0,,0.0,0,0,NH
3079,181,0,,0.006999999999999999,24,0,NJ
3080,181,1,over,0.779,59147,26868,NM
3081,181,0,,0.036000000000000004,250,80,NY
3082,181,1,over,0.447,16463,225,NC
3083,181,0,,0.026000000000000002,450,182,ND
3084,181,0,,0.048,212,0,OH
3085,181,1,over,0.557,40701,0,OK
3086,181,1,over,0.892,165935,162552,OR
3087,181,0,,0.065,660,0,PA
3088,181,0,,0.0,0,0,RI
3089,181,0,,0.127,1386,0,SC
3090,181,0,,0.09300000000000001,2026,1360,SD
3091,181,0,,0.10400000000000001,1038,26,TN
3092,181,1,over,0.635,350533,25375,TX
3093,181,1,under,0.9570000000000001,68895,91316,UT
3094,181,0,,0.0,0,0,VT
3095,181,0,,0.013999999999999999,140,0,VA
3096,181,1,over,0.894,86516,38495,WA
3097,181,0,,0.027999999999999997,45,0,WV
3098,181,0,,0.301,4618,0,WI
3099,181,1,under,0.9179999999999999,57730,394640,WY
3100,204,1,under,0.6990000000000001,207,2494,AL
3101,204,0,,0.0,0,0,AK
3102,204,1,under,1.0,978,23823,AZ
3103,204,0,,0.258,20,1478,AR
3104,204,1,under,0.9990000000000001,289629,2286972,CA
3105,204,1,over,1.0,1731,453,CO
3106,204,0,,0.131,12,85,CT
3107,204,1,under,0.905,17,304,DE
3108,204,1,under,0.976,33636,457392,FL
3109,204,1,under,0.8440000000000001,26734,73875,GA
3110,204,1,under,0.69,1689,3031,HI
3111,204,1,over,1.0,7346,18,ID
3112,204,1,under,0.556,7,97,IL
3113,204,0,,0.332,76,306,IN
3114,204,1,under,0.7340000000000001,133,134,IA
3115,204,1,over,0.9259999999999999,1685,1158,KS
3116,204,0,,0.297,57,60,KY
3117,204,0,,0.38799999999999996,340,857,LA
3118,204,0,,0.046,46,98,ME
3119,204,1,under,0.626,207,1768,MD
3120,204,1,under,0.615,94,951,MA
3121,204,0,,0.303,2358,16168,MI
3122,204,1,under,0.684,30,116,MN
3123,204,1,under,0.545,0,1204,MS
3124,204,0,,0.09,2,361,MO
3125,204,1,under,1.0,354,542,MT
3126,204,1,under,0.579,0,33,NE
3127,204,1,under,1.0,6,1197,NV
3128,204,1,under,0.696,17,597,NH
3129,204,1,under,0.6990000000000001,185,2486,NJ
3130,204,1,under,1.0,5111,40307,NM
3131,204,1,under,0.483,1502,5437,NY
3132,204,1,over,0.787,998,207,NC
3133,204,1,under,1.0,0,21,ND
3134,204,0,,0.23399999999999999,177,253,OH
3135,204,1,under,0.897,326,1774,OK
3136,204,1,over,0.857,25884,16814,OR
3137,204,0,,0.149,185,2576,PA
3138,204,1,under,0.8109999999999999,3,49,RI
3139,204,1,under,0.996,204,10249,SC
3140,204,1,over,0.40399999999999997,21,0,SD
3141,204,1,over,0.932,340,280,TN
3142,204,1,under,0.976,1370,46724,TX
3143,204,1,under,1.0,3009,3339,UT
3144,204,0,,0.18899999999999997,29,103,VT
3145,204,1,under,0.743,43,1099,VA
3146,204,1,under,0.996,97733,150441,WA
3147,204,0,,0.35700000000000004,5,30,WV
3148,204,1,under,0.578,353,502,WI
3149,204,1,over,1.0,1,0,WY
3150,205,0,,0.0,0,0,AL
3151,205,0,,0.0,0,0,AK
3152,205,1,under,0.965,12362,48710,AZ
3153,205,0,,0.0,0,0,AR
3154,205,1,under,0.752,29285,48238,CA
3155,205,1,over,0.8690000000000001,54046,4060,CO
3156,205,0,,0.0,0,0,CT
3157,205,0,,0.161,1495,0,DE
3158,205,1,over,0.875,3443,0,FL
3159,205,0,,0.255,3615,0,GA
3160,205,0,,0.0,0,0,HI
3161,205,1,over,0.8220000000000001,407572,34429,ID
3162,205,0,,0.204,300,0,IL
3163,205,0,,0.016,32,0,IN
3164,205,0,,0.005,10,0,IA
3165,205,0,,0.09,13532,137,KS
3166,205,0,,0.047,42,0,KY
3167,205,0,,0.0,0,0,LA
3168,205,0,,0.055,387,0,ME
3169,205,0,,0.174,1264,0,MD
3170,205,0,,0.0,0,0,MA
3171,205,0,,0.163,1107,0,MI
3172,205,0,,0.11800000000000001,2026,0,MN
3173,205,0,,0.0,0,0,MS
3174,205,0,,0.0,0,0,MO
3175,205,1,over,0.584,130346,112525,MT
3176,205,0,,0.063,14904,0,NE
3177,205,1,over,0.9079999999999999,5323,4172,NV
3178,205,1,over,0.985,193,0,NH
3179,205,0,,0.0,0,0,NJ
3180,205,1,over,1.0,6591,5113,NM
3181,205,0,,0.172,387,0,NY
3182,205,1,over,0.79,1712,0,NC
3183,205,0,,0.281,3115,3924,ND
3184,205,0,,0.0,0,0,OH
3185,205,1,over,0.48200000000000004,6192,0,OK
3186,205,1,over,0.6920000000000001,12376,2531,OR
3187,205,0,,0.017,105,0,PA
3188,205,0,,0.0,0,0,RI
3189,205,0,,0.0,0,0,SC
3190,205,0,,0.16,418,731,SD
3191,205,1,over,0.748,193,0,TN
3192,205,1,over,0.8240000000000001,91518,0,TX
3193,205,1,over,0.927,25079,18678,UT
3194,205,0,,0.0,0,0,VT
3195,205,0,,0.0,0,0,VA
3196,205,1,over,0.878,19556,1853,WA
3197,205,1,over,1.0,3,0,WV
3198,205,0,,0.09699999999999999,1889,0,WI
3199,205,1,over,0.684,38128,36555,WY
3200,206,1,under,0.835,2757,3189,AL
3201,206,1,over,0.8270000000000001,414,204,AK
3202,206,1,under,1.0,15396,87576,AZ
3203,206,1,under,0.72,307,7384,AR
3204,206,1,under,1.0,280298,737738,CA
3205,206,1,over,1.0,76399,15214,CO
3206,206,0,,0.282,229,1231,CT
3207,206,1,over,0.885,13385,2545,DE
3208,206,1,under,0.9309999999999999,52201,118740,FL
3209,206,1,over,0.927,78903,16083,GA
3210,206,1,under,0.996,838,5951,HI
3211,206,1,over,1.0,363937,17761,ID
3212,206,1,over,0.8859999999999999,23970,2714,IL
3213,206,1,over,0.7090000000000001,8258,3054,IN
3214,206,1,over,0.701,1136,556,IA
3215,206,1,under,0.985,1787,2353,KS
3216,206,1,under,0.5820000000000001,183,1825,KY
3217,206,1,under,0.449,329,2857,LA
3218,206,0,,0.313,6299,597,ME
3219,206,1,over,0.887,10362,4317,MD
3220,206,1,over,0.731,7599,691,MA
3221,206,1,over,0.81,76512,4419,MI
3222,206,1,over,0.8220000000000001,45740,670,MN
3223,206,1,over,1.0,316,37,MS
3224,206,1,over,0.9740000000000001,12533,2325,MO
3225,206,1,over,1.0,5152,118,MT
3226,206,1,over,0.7509999999999999,9929,243,NE
3227,206,1,over,1.0,5619,3013,NV
3228,206,1,under,0.784,1075,1505,NH
3229,206,1,over,0.82,20193,11413,NJ
3230,206,1,over,1.0,12203,11305,NM
3231,206,1,over,0.499,21475,4403,NY
3232,206,1,under,0.685,8221,9286,NC
3233,206,1,over,0.85,29270,13,ND
3234,206,1,over,0.823,10724,8691,OH
3235,206,1,over,0.9740000000000001,3321,296,OK
3236,206,1,over,0.924,111186,11072,OR
3237,206,1,under,0.5589999999999999,2899,8574,PA
3238,206,1,over,0.9009999999999999,235,207,RI
3239,206,1,under,0.851,7719,9132,SC
3240,206,0,,0.308,197,36,SD
3241,206,1,under,0.7290000000000001,2351,4094,TN
3242,206,1,under,0.9990000000000001,30187,32834,TX
3243,206,1,over,1.0,2124,1721,UT
3244,206,1,over,0.6890000000000001,925,381,VT
3245,206,1,over,0.623,4820,2612,VA
3246,206,1,over,0.9990000000000001,258992,10354,WA
3247,206,1,under,0.639,184,241,WV
3248,206,1,over,0.951,192893,418,WI
3249,206,1,under,0.609,23,1065,WY
3250,207,1,under,0.835,2757,3189,AL
3251,207,1,over,0.8270000000000001,414,204,AK
3252,207,1,under,1.0,15396,87576,AZ
3253,207,1,under,0.72,307,7384,AR
3254,207,1,under,1.0,280298,737738,CA
3255,207,1,over,1.0,76399,15214,CO
3256,207,0,,0.282,229,1231,CT
