weather_grid,state,county,fips
3088,AZ,Yavapai,4025
3219,NC,Richmond,37153
3658,NM,San Miguel,35047
3735,TN,Bedford,47003
3858,TX,Moore,48341
3905,AR,Mississippi,5093
2725,CA,San Bernardino,6071
3463,NM,McKinley,35031
3562,NC,Graham,37075
2904,AZ,Mohave,4015
3049,NC,Pender,37141
2374,CA,Los Angeles,6037
3274,AZ,Navajo,4017
3391,SC,York,45091
3857,TX,Moore,48341
3906,AR,Mississippi,5093
3657,NM,Santa Fe,35049
3736,TN,Coffee,47031
2548,CA,San Bernardino,6071
3856,TX,Hartley,48205
3907,TN,Lauderdale,47097
3462,NM,McKinley,35031
3563,NC,Swain,37173
3087,AZ,Yavapai,4025
3220,NC,Scotland,37165
3656,NM,Santa Fe,35049
3737,TN,Warren,47177
3855,TX,Hartley,48205
3908,TN,Lauderdale,47097
3273,AZ,Coconino,4005
3392,SC,York,45091
2724,CA,San Bernardino,6071
2903,AZ,Mohave,4015
3050,NC,Onslow,37133
3854,TX,Hartley,48205
3909,TN,Crockett,47033
3461,NM,McKinley,35031
3564,NC,Jackson,37099
3655,NM,Sandoval,35043
3738,TN,Warren,47177
2547,CA,San Bernardino,6071
3086,AZ,Yavapai,4025
3221,NC,Robeson,37155
3853,NM,Union,35059
3910,TN,Gibson,47053
3272,AZ,Coconino,4005
3393,NC,Mecklenburg,37119
3654,NM,Sandoval,35043
3739,TN,Van Buren,47175
3460,AZ,Apache,4001
3565,NC,Haywood,37087
2902,CA,San Bernardino,6071
3051,NC,Onslow,37133
3852,NM,Harding,35021
3911,TN,Carroll,47017
2723,CA,San Bernardino,6071
3851,NM,Harding,35021
3912,TN,Carroll,47017
3085,AZ,Yavapai,4025
3222,NC,Cumberland,37051
3653,NM,Sandoval,35043
3740,TN,Bledsoe,47007
4066,OK,Tulsa,40143
4067,OK,Tulsa,40143
4065,OK,Creek,40037
4068,OK,Wagoner,40145
4064,OK,Payne,40119
4069,OK,Mayes,40097
3271,AZ,Coconino,4005
3394,NC,Union,37179
4063,OK,Payne,40119
4070,OK,Mayes,40097
2546,CA,San Bernardino,6071
4062,OK,Payne,40119
4071,OK,Cherokee,40021
3459,AZ,Apache,4001
3566,NC,Henderson,37089
4061,OK,Logan,40083
4072,OK,Adair,40001
3850,NM,Harding,35021
3913,TN,Benton,47005
4060,OK,Logan,40083
4073,AR,Washington,5143
4059,OK,Kingfisher,40073
4074,AR,Washington,5143
2901,CA,San Bernardino,6071
4058,OK,Kingfisher,40073
4075,AR,Madison,5087
3652,NM,Sandoval,35043
3741,TN,Rhea,47143
4057,OK,Blaine,40011
4076,AR,Madison,5087
2722,CA,San Bernardino,6071
3849,NM,Harding,35021
3914,TN,Humphreys,47085
4056,OK,Blaine,40011
4077,AR,Carroll,5015
3084,AZ,Mohave,4015
3223,NC,Cumberland,37051
3458,AZ,Apache,4001
3567,NC,Henderson,37089
3270,AZ,Coconino,4005
3395,NC,Union,37179
4055,OK,Dewey,40043
4078,AR,Boone,5009
4054,OK,Dewey,40043
4079,AR,Marion,5089
3848,NM,Mora,35033
3915,TN,Hickman,47081
3651,NM,McKinley,35031
3742,TN,McMinn,47107
4053,OK,Dewey,40043
4080,AR,Marion,5089
2545,CA,Los Angeles,6037
4052,OK,Ellis,40045
4081,AR,Baxter,5005
2900,CA,San Bernardino,6071
3847,NM,Mora,35033
3916,TN,Hickman,47081
4051,OK,Ellis,40045
4082,AR,Izard,5065
3457,AZ,Navajo,4017
3568,NC,Polk,37149
2721,CA,San Bernardino,6071
3269,AZ,Coconino,4005
3396,NC,Anson,37007
3650,NM,McKinley,35031
3743,TN,Monroe,47123
3083,AZ,Mohave,4015
3224,NC,Sampson,37163
4050,TX,Lipscomb,48295
4083,AR,Izard,5065
4049,TX,Lipscomb,48295
4084,AR,Sharp,5135
3846,NM,Mora,35033
3917,TN,Williamson,47187
4048,TX,Ochiltree,48357
4085,AR,Sharp,5135
3456,AZ,Navajo,4017
3569,NC,Rutherford,37161
3649,NM,McKinley,35031
3744,TN,Blount,47009
2544,CA,Los Angeles,6037
2899,CA,San Bernardino,6071
4047,TX,Ochiltree,48357
4086,AR,Lawrence,5075
3845,NM,Mora,35033
3918,TN,Williamson,47187
3268,AZ,Coconino,4005
3397,NC,Richmond,37153
3082,AZ,Mohave,4015
3225,NC,Duplin,37061
4046,TX,Hansford,48195
4087,AR,Lawrence,5075
2720,CA,San Bernardino,6071
3844,NM,Mora,35033
3919,TN,Williamson,47187
3648,NM,McKinley,35031
3745,TN,Blount,47009
4045,TX,Hansford,48195
4088,AR,Greene,5055
3455,AZ,Navajo,4017
3570,NC,Cleveland,37045
4044,TX,Sherman,48421
4089,AR,Greene,5055
3267,AZ,Yavapai,4025
3398,NC,Richmond,37153
3843,NM,Mora,35033
3920,TN,Rutherford,47149
2898,CA,San Bernardino,6071
4043,TX,Sherman,48421
4090,MO,Dunklin,29069
2543,CA,Los Angeles,6037
3647,NM,McKinley,35031
3746,TN,Sevier,47155
3081,AZ,Mohave,4015
3226,NC,Duplin,37061
3454,AZ,Navajo,4017
3571,NC,Gaston,37071
2719,CA,San Bernardino,6071
4042,TX,Sherman,48421
4091,MO,Pemiscot,29155
3842,NM,Santa Fe,35049
3921,TN,Cannon,47015
4041,TX,Dallam,48111
4092,MO,Pemiscot,29155
3266,AZ,Yavapai,4025
3399,NC,Moore,37125
3646,NM,McKinley,35031
3747,NC,Swain,37173
3841,NM,Santa Fe,35049
3922,TN,De Kalb,47041
2897,CA,San Bernardino,6071
4040,TX,Dallam,48111
4093,TN,Dyer,47045
3080,AZ,Mohave,4015
3227,NC,Onslow,37133
3453,AZ,Coconino,4005
3572,NC,Gaston,37071
2542,CA,Los Angeles,6037
4039,TX,Dallam,48111
4094,TN,Gibson,47053
3645,NM,McKinley,35031
3748,NC,Haywood,37087
2718,CA,San Bernardino,6071
3840,NM,Los Alamos,35028
3923,TN,White,47185
3265,AZ,Yavapai,4025
3400,NC,Hoke,37093
4038,NM,Union,35059
4095,TN,Gibson,47053
3452,AZ,Coconino,4005
3573,NC,Mecklenburg,37119
3079,AZ,Mohave,4015
3228,NC,Onslow,37133
3839,NM,Sandoval,35043
3924,TN,White,47185
2896,CA,San Bernardino,6071
3644,AZ,Apache,4001
3749,NC,Haywood,37087
4037,NM,Union,35059
4096,TN,Weakley,47183
2541,CA,Ventura,6111
3264,AZ,Yavapai,4025
3401,NC,Cumberland,37051
4036,NM,Union,35059
4097,TN,Carroll,47017
3838,NM,Sandoval,35043
3925,TN,Cumberland,47035
2717,CA,San Bernardino,6071
3451,AZ,Coconino,4005
3574,NC,Cabarrus,37025
4252,OK,Osage,40113
4253,OK,Tulsa,40143
4251,OK,Osage,40113
4254,OK,Rogers,40131
4250,OK,Pawnee,40117
4255,OK,Mayes,40097
4249,OK,Pawnee,40117
4256,OK,Mayes,40097
3643,AZ,Apache,4001
3750,NC,Buncombe,37021
4248,OK,Noble,40103
4257,OK,Delaware,40041
4247,OK,Noble,40103
4258,OK,Delaware,40041
4035,NM,Harding,35021
4098,TN,Benton,47005
4246,OK,Garfield,40047
4259,AR,Benton,5007
3078,CA,San Bernardino,6071
3229,NC,Jones,37103
4245,OK,Garfield,40047
4260,AR,Benton,5007
2895,CA,San Bernardino,6071
4244,OK,Major,40093
4261,AR,Carroll,5015
3837,NM,Sandoval,35043
3926,TN,Cumberland,47035
4243,OK,Major,40093
4262,AR,Carroll,5015
4034,NM,Harding,35021
4099,TN,Humphreys,47085
3263,AZ,Mohave,4015
3402,NC,Sampson,37163
4242,OK,Major,40093
4263,AR,Carroll,5015
3450,AZ,Coconino,4005
3575,NC,Stanly,37167
3642,AZ,Apache,4001
3751,NC,Buncombe,37021
4241,OK,Major,40093
4264,AR,Boone,5009
2540,CA,Ventura,6111
4240,OK,Woodward,40153
4265,AR,Marion,5089
3836,NM,McKinley,35031
3927,TN,Roane,47145
2716,CA,Los Angeles,6037
4033,NM,Harding,35021
4100,TN,Humphreys,47085
4239,OK,Woodward,40153
4266,AR,Marion,5089
3077,CA,San Bernardino,6071
3230,NC,Craven,37049
4238,OK,Ellis,40045
4267,AR,Baxter,5005
3641,AZ,Navajo,4017
3752,NC,McDowell,37111
4032,NM,Mora,35033
4101,TN,Dickson,47043
2894,CA,San Bernardino,6071
4237,OK,Ellis,40045
4268,AR,Fulton,5049
3449,AZ,Coconino,4005
3576,NC,Stanly,37167
3262,AZ,Mohave,4015
3403,NC,Sampson,37163
3835,NM,McKinley,35031
3928,TN,Roane,47145
4236,TX,Lipscomb,48295
4269,AR,Fulton,5049
4031,NM,Mora,35033
4102,TN,Cheatham,47021
4235,TX,Lipscomb,48295
4270,AR,Fulton,5049
4234,TX,Ochiltree,48357
4271,AR,Sharp,5135
3640,AZ,Navajo,4017
3753,NC,McDowell,37111
2715,CA,Los Angeles,6037
3834,NM,McKinley,35031
3929,TN,Knox,47093
3076,CA,San Bernardino,6071
3231,NC,Carteret,37031
3448,AZ,Coconino,4005
3577,NC,Montgomery,37123
4030,NM,Mora,35033
4103,TN,Davidson,47037
4233,TX,Ochiltree,48357
4272,AR,Randolph,5121
3261,AZ,Mohave,4015
3404,NC,Duplin,37061
2893,CA,San Bernardino,6071
4232,TX,Hansford,48195
4273,AR,Randolph,5121
3833,NM,McKinley,35031
3930,TN,Knox,47093
4029,NM,Mora,35033
4104,TN,Davidson,47037
3639,AZ,Navajo,4017
3754,NC,Burke,37023
4231,TX,Hansford,48195
4274,AR,Clay,5021
3447,AZ,Coconino,4005
3578,NC,Moore,37125
4230,TX,Sherman,48421
4275,AR,Clay,5021
3075,CA,San Bernardino,6071
3232,NC,Carteret,37031
2714,CA,Los Angeles,6037
4028,NM,Taos,35055
4105,TN,Wilson,47189
3260,AZ,Mohave,4015
3405,NC,Duplin,37061
3832,NM,McKinley,35031
3931,TN,Sevier,47155
4229,TX,Sherman,48421
4276,AR,Clay,5021
2892,CA,San Bernardino,6071
3638,AZ,Navajo,4017
3755,NC,Catawba,37035
4228,TX,Sherman,48421
4277,MO,Pemiscot,29155
4027,NM,Rio Arriba,35039
4106,TN,Wilson,47189
3446,AZ,Coconino,4005
3579,NC,Moore,37125
3831,NM,McKinley,35031
3932,TN,Sevier,47155
4227,TX,Dallam,48111
4278,MO,Pemiscot,29155
3074,CA,San Bernardino,6071
4026,NM,Rio Arriba,35039
4107,TN,Smith,47159
3259,AZ,Mohave,4015
3406,NC,Lenoir,37107
3637,AZ,Coconino,4005
3756,NC,Catawba,37035
4226,TX,Dallam,48111
4279,TN,Obion,47131
2713,CA,Los Angeles,6037
2891,CA,San Bernardino,6071
3830,NM,McKinley,35031
3933,TN,Cocke,47029
4225,TX,Dallam,48111
4280,TN,Obion,47131
4025,NM,Rio Arriba,35039
4108,TN,Putnam,47141
3445,AZ,Coconino,4005
3580,NC,Lee,37105
4224,NM,Union,35059
4281,TN,Weakley,47183
3636,AZ,Coconino,4005
3757,NC,Iredell,37097
3258,NV,Clark,32003
3407,NC,Jones,37103
3073,CA,San Bernardino,6071
4024,NM,Rio Arriba,35039
4109,TN,Putnam,47141
3829,AZ,Apache,4001
3934,NC,Madison,37115
4223,NM,Union,35059
4282,TN,Weakley,47183
2712,CA,Ventura,6111
3444,AZ,Yavapai,4025
3581,NC,Harnett,37085
2890,CA,San Bernardino,6071
4222,NM,Union,35059
4283,TN,Henry,47079
3635,AZ,Coconino,4005
3758,NC,Rowan,37159
4023,NM,Rio Arriba,35039
4110,TN,Cumberland,47035
4437,OK,Osage,40113
4438,OK,Washington,40147
4436,OK,Osage,40113
4439,OK,Nowata,40105
3828,AZ,Apache,4001
3935,NC,Madison,37115
4435,OK,Osage,40113
4440,OK,Craig,40035
4434,OK,Osage,40113
4441,OK,Craig,40035
4433,OK,Kay,40071
4442,OK,Delaware,40041
4432,OK,Kay,40071
4443,OK,Delaware,40041
3257,CA,San Bernardino,6071
3408,NC,Craven,37049
4221,NM,Union,35059
4284,TN,Henry,47079
4431,OK,Grant,40053
4444,MO,McDonald,29119
3072,CA,San Bernardino,6071
4430,OK,Grant,40053
4445,MO,McDonald,29119
4022,NM,Sandoval,35043
4111,TN,Cumberland,47035
4429,OK,Alfalfa,40003
4446,MO,Barry,29009
4428,OK,Alfalfa,40003
4447,MO,Barry,29009
3443,AZ,Mohave,4015
3582,NC,Harnett,37085
4220,NM,Colfax,35007
4285,TN,Stewart,47161
3634,AZ,Coconino,4005
3759,NC,Rowan,37159
4427,OK,Woods,40151
4448,MO,Stone,29209
3827,AZ,Apache,4001
3936,NC,Yancey,37199
2711,CA,Ventura,6111
4426,OK,Woods,40151
4449,MO,Taney,29213
2889,CA,Los Angeles,6037
4425,OK,Woodward,40153
4450,MO,Taney,29213
4021,NM,Sandoval,35043
4112,TN,Morgan,47129
4219,NM,Colfax,35007
4286,TN,Stewart,47161
4424,OK,Harper,40059
4451,MO,Ozark,29153
3256,CA,San Bernardino,6071
3409,NC,Pamlico,37137
4423,OK,Harper,40059
4452,MO,Ozark,29153
3071,CA,San Bernardino,6071
3826,AZ,Apache,4001
3937,NC,Mitchell,37121
4218,NM,Colfax,35007
4287,TN,Montgomery,47125
3633,AZ,Coconino,4005
3760,NC,Davidson,37057
3442,AZ,Mohave,4015
3583,NC,Johnston,37101
4422,OK,Harper,40059
4453,MO,Ozark,29153
4020,NM,Sandoval,35043
4113,TN,Anderson,47001
4421,OK,Beaver,40007
4454,MO,Howell,29091
4217,NM,Colfax,35007
4288,TN,Cheatham,47021
4420,OK,Beaver,40007
4455,MO,Oregon,29149
2710,CA,Ventura,6111
2888,CA,Los Angeles,6037
3825,AZ,Navajo,4017
3938,NC,Burke,37023
3255,CA,San Bernardino,6071
3410,NC,Pamlico,37137
4419,OK,Beaver,40007
4456,MO,Oregon,29149
4019,NM,San Juan,35045
4114,TN,Anderson,47001
3632,AZ,Coconino,4005
3761,NC,Randolph,37151
4216,NM,Colfax,35007
4289,TN,Robertson,47147
3441,AZ,Mohave,4015
3584,NC,Wayne,37191
4418,OK,Beaver,40007
4457,MO,Oregon,29149
3070,CA,San Bernardino,6071
4417,OK,Texas,40139
4458,MO,Ripley,29181
4018,NM,San Juan,35045
4115,TN,Knox,47093
4215,NM,Taos,35055
4290,TN,Sumner,47165
3824,AZ,Navajo,4017
3939,NC,Caldwell,37027
4416,OK,Texas,40139
4459,MO,Ripley,29181
3631,AZ,Coconino,4005
3762,NC,Randolph,37151
3254,CA,San Bernardino,6071
2887,CA,Los Angeles,6037
4415,OK,Texas,40139
4460,MO,Butler,29023
3440,AZ,Mohave,4015
3585,NC,Wayne,37191
4214,NM,Taos,35055
4291,TN,Sumner,47165
4017,NM,San Juan,35045
4116,TN,Jefferson,47089
3069,CA,San Bernardino,6071
4414,OK,Texas,40139
4461,MO,Dunklin,29069
3823,AZ,Navajo,4017
3940,NC,Caldwell,37027
4413,OK,Cimarron,40025
4462,MO,New Madrid,29143
4213,NM,Taos,35055
4292,TN,Trousdale,47169
3630,AZ,Coconino,4005
3763,NC,Chatham,37037
4016,NM,San Juan,35045
4117,TN,Jefferson,47089
4412,OK,Cimarron,40025
4463,MO,New Madrid,29143
3253,CA,San Bernardino,6071
3439,AZ,Mohave,4015
3586,NC,Greene,37079
4212,NM,Rio Arriba,35039
4293,TN,Smith,47159
2886,CA,Los Angeles,6037
3822,AZ,Coconino,4005
3941,NC,Alexander,37003
4411,OK,Cimarron,40025
4464,MO,New Madrid,29143
3068,CA,San Bernardino,6071
4015,NM,San Juan,35045
4118,TN,Greene,47059
4410,OK,Cimarron,40025
4465,KY,Fulton,21075
3629,AZ,Coconino,4005
3764,NC,Chatham,37037
4211,NM,Rio Arriba,35039
4294,TN,Jackson,47087
3821,AZ,Coconino,4005
3942,NC,Iredell,37097
4409,NM,Union,35059
4466,KY,Hickman,21105
3438,NV,Clark,32003
3587,NC,Pitt,37147
3252,CA,San Bernardino,6071
4014,AZ,Apache,4001
4119,TN,Greene,47059
4210,NM,Rio Arriba,35039
4295,TN,Overton,47133
2885,CA,Ventura,6111
4408,NM,Union,35059
4467,KY,Graves,21083
3628,AZ,Coconino,4005
3765,NC,Wake,37183
3067,CA,San Bernardino,6071
3820,AZ,Coconino,4005
3943,NC,Davie,37059
4407,NM,Union,35059
4468,KY,Calloway,21035
4209,NM,Rio Arriba,35039
4296,TN,Overton,47133
4013,AZ,Apache,4001
4120,TN,Greene,47059
4623,OK,Osage,40113
4624,OK,Washington,40147
4622,OK,Osage,40113
4625,OK,Nowata,40105
4621,OK,Osage,40113
4626,OK,Craig,40035
3437,NV,Clark,32003
3588,NC,Craven,37049
4620,OK,Kay,40071
4627,OK,Craig,40035
4619,OK,Kay,40071
4628,OK,Ottawa,40115
3251,CA,San Bernardino,6071
4618,OK,Kay,40071
4629,OK,Ottawa,40115
4406,NM,Union,35059
4469,KY,Calloway,21035
4617,OK,Grant,40053
4630,MO,Newton,29145
4616,OK,Grant,40053
4631,MO,Newton,29145
4208,NM,Rio Arriba,35039
4297,TN,Fentress,47049
4615,OK,Alfalfa,40003
4632,MO,Barry,29009
3627,AZ,Mohave,4015
3766,NC,Wake,37183
4614,OK,Alfalfa,40003
4633,MO,Barry,29009
3819,AZ,Coconino,4005
3944,NC,Davidson,37057
4405,NM,Colfax,35007
4470,TN,Stewart,47161
2884,CA,Ventura,6111
4012,AZ,Apache,4001
4121,TN,Unicoi,47171
4613,OK,Woods,40151
4634,MO,Stone,29209
3066,CA,Kern,6029
4612,OK,Woods,40151
4635,MO,Christian,29043
4207,NM,Rio Arriba,35039
4298,TN,Scott,47151
4611,OK,Woods,40151
4636,MO,Douglas,29067
4404,NM,Colfax,35007
4471,TN,Montgomery,47125
3436,CA,San Bernardino,6071
3589,NC,Beaufort,37013
4610,OK,Harper,40059
4637,MO,Douglas,29067
3250,CA,San Bernardino,6071
4609,OK,Harper,40059
4638,MO,Douglas,29067
4011,AZ,Apache,4001
4122,TN,Carter,47019
3626,AZ,Mohave,4015
3767,NC,Johnston,37101
3818,AZ,Coconino,4005
3945,NC,Davidson,37057
4403,NM,Colfax,35007
4472,TN,Montgomery,47125
4608,OK,Harper,40059
4639,MO,Douglas,29067
4206,NM,San Juan,35045
4299,TN,Scott,47151
4607,OK,Beaver,40007
4640,MO,Howell,29091
2883,CA,Ventura,6111
3065,CA,Kern,6029
4402,NM,Colfax,35007
4473,TN,Robertson,47147
4606,OK,Beaver,40007
4641,MO,Oregon,29149
3435,CA,San Bernardino,6071
4010,AZ,Navajo,4017
4123,NC,Avery,37011
4205,NM,San Juan,35045
4300,TN,Campbell,47013
4605,OK,Beaver,40007
4642,MO,Oregon,29149
3817,AZ,Coconino,4005
3946,NC,Randolph,37151
3249,CA,San Bernardino,6071
3625,AZ,Mohave,4015
3768,NC,Wilson,37195
4401,NM,Colfax,35007
4474,TN,Robertson,47147
4604,OK,Beaver,40007
4643,MO,Carter,29035
4603,OK,Texas,40139
4644,MO,Carter,29035
4204,NM,San Juan,35045
4301,TN,Union,47173
4009,AZ,Navajo,4017
4124,NC,Watauga,37189
4400,NM,Taos,35055
4475,TN,Robertson,47147
4602,OK,Texas,40139
4645,MO,Butler,29023
3064,CA,Kern,6029
2882,CA,Santa Barbara,6083
3434,CA,San Bernardino,6071
3816,AZ,Coconino,4005
3947,NC,Randolph,37151
4601,OK,Texas,40139
4646,MO,Butler,29023
3624,AZ,Mohave,4015
3769,NC,Wilson,37195
4399,NM,Taos,35055
4476,TN,Sumner,47165
3248,CA,San Bernardino,6071
4203,NM,San Juan,35045
4302,TN,Claiborne,47025
4600,OK,Texas,40139
4647,MO,Stoddard,29207
4008,AZ,Navajo,4017
4125,NC,Wilkes,37193
4398,NM,Taos,35055
4477,TN,Macon,47111
4599,OK,Cimarron,40025
4648,MO,Stoddard,29207
3815,AZ,Coconino,4005
3948,NC,Alamance,37001
4202,NM,San Juan,35045
4303,TN,Grainger,47057
3433,CA,San Bernardino,6071
3592,NC,Hyde,37095
4598,OK,Cimarron,40025
4649,MO,Scott,29201
3623,AZ,Mohave,4015
3770,NC,Pitt,37147
3063,CA,Kern,6029
2881,CA,Santa Barbara,6083
4007,AZ,Coconino,4005
4126,NC,Wilkes,37193
4397,NM,Rio Arriba,35039
4478,KY,Monroe,21171
3247,CA,San Bernardino,6071
4597,OK,Cimarron,40025
4650,MO,Mississippi,29133
4201,NM,San Juan,35045
4304,TN,Hawkins,47073
3814,AZ,Coconino,4005
3949,NC,Orange,37135
4596,OK,Cimarron,40025
4651,MO,Mississippi,29133
4396,NM,Rio Arriba,35039
4479,KY,Monroe,21171
4006,AZ,Coconino,4005
4127,NC,Yadkin,37197
3432,CA,San Bernardino,6071
3622,AZ,Mohave,4015
3771,NC,Pitt,37147
4595,NM,Union,35059
4652,KY,Carlisle,21039
4200,AZ,Apache,4001
4305,TN,Hawkins,47073
3062,CA,Kern,6029
4395,NM,Rio Arriba,35039
4480,KY,Cumberland,21057
2880,CA,Santa Barbara,6083
4594,NM,Union,35059
4653,KY,Graves,21083
3246,CA,San Bernardino,6071
3813,AZ,Coconino,4005
3950,NC,Durham,37063
4005,AZ,Coconino,4005
4128,NC,Yadkin,37197
4593,NM,Union,35059
4654,KY,Marshall,21157
4394,NM,Rio Arriba,35039
4481,KY,Clinton,21053
4199,AZ,Apache,4001
4306,TN,Washington,47179
3621,NV,Clark,32003
3772,NC,Beaufort,37013
3431,CA,San Bernardino,6071
4810,KS,Chautauqua,20019
4811,KS,Montgomery,20125
4809,KS,Chautauqua,20019
4812,KS,Montgomery,20125
4808,KS,Cowley,20035
4813,KS,Labette,20099
4807,KS,Cowley,20035
4814,KS,Labette,20099
4806,KS,Cowley,20035
4815,KS,Cherokee,20021
4592,NM,Union,35059
4655,KY,Trigg,21221
4805,KS,Sumner,20191
4816,KS,Cherokee,20021
4804,KS,Sumner,20191
4817,MO,Jasper,29097
4393,NM,Rio Arriba,35039
4482,KY,Wayne,21231
4803,KS,Harper,20077
4818,MO,Jasper,29097
3812,AZ,Mohave,4015
3951,NC,Wake,37183
3061,CA,Kern,6029
4802,KS,Harper,20077
4819,MO,Lawrence,29109
4004,AZ,Coconino,4005
4129,NC,Forsyth,37067
3245,CA,Kern,6029
4801,KS,Barber,20007
4820,MO,Lawrence,29109
4591,NM,Colfax,35007
4656,KY,Trigg,21221
4198,AZ,Apache,4001
4307,TN,Washington,47179
2879,CA,Santa Barbara,6083
4800,KS,Barber,20007
4821,MO,Greene,29077
4799,KS,Barber,20007
4822,MO,Greene,29077
3620,NV,Clark,32003
3773,NC,Beaufort,37013
4392,NM,Rio Arriba,35039
4483,KY,McCreary,21147
4798,KS,Comanche,20033
4823,MO,Webster,29225
4590,NM,Colfax,35007
4657,KY,Christian,21047
3430,CA,San Bernardino,6071
4797,KS,Comanche,20033
4824,MO,Wright,29229
3811,AZ,Mohave,4015
3952,NC,Wake,37183
4197,AZ,Apache,4001
4308,TN,Carter,47019
4003,AZ,Coconino,4005
4130,NC,Forsyth,37067
4796,KS,Clark,20025
4825,MO,Wright,29229
4589,NM,Colfax,35007
4658,KY,Christian,21047
4391,NM,San Juan,35045
4484,KY,McCreary,21147
4795,KS,Clark,20025
4826,MO,Texas,29215
3060,CA,Ventura,6111
3244,CA,Kern,6029
4794,KS,Meade,20119
4827,MO,Texas,29215
4588,NM,Colfax,35007
4659,KY,Todd,21219
2878,CA,Santa Barbara,6083
3619,NV,Clark,32003
3774,NC,Beaufort,37013
4793,KS,Meade,20119
4828,MO,Shannon,29203
4196,AZ,Navajo,4017
4309,TN,Johnson,47091
4390,NM,San Juan,35045
4485,KY,Whitley,21235
3429,CA,San Bernardino,6071
4002,AZ,Coconino,4005
4131,NC,Guilford,37081
4792,KS,Meade,20119
4829,MO,Shannon,29203
3810,AZ,Mohave,4015
3953,NC,Nash,37127
4587,NM,Colfax,35007
4660,KY,Logan,21141
4791,KS,Seward,20175
4830,MO,Shannon,29203
4790,KS,Stevens,20189
4831,MO,Reynolds,29179
4389,NM,San Juan,35045
4486,KY,Bell,21013
4195,AZ,Navajo,4017
4310,NC,Ashe,37009
4586,NM,Taos,35055
4661,KY,Simpson,21213
3059,CA,Santa Barbara,6083
3243,CA,Kern,6029
3618,CA,San Bernardino,6071
3775,NC,Hyde,37095
4789,KS,Stevens,20189
4832,MO,Wayne,29223
4001,AZ,Coconino,4005
4132,NC,Guilford,37081
3809,AZ,Mohave,4015
3954,NC,Nash,37127
3428,CA,San Bernardino,6071
4788,KS,Morton,20129
4833,MO,Wayne,29223
4585,NM,Taos,35055
4662,KY,Warren,21227
4388,NM,San Juan,35045
4487,VA,Lee,51105
4194,AZ,Navajo,4017
4311,NC,Ashe,37009
4787,KS,Morton,20129
4834,MO,Bollinger,29017
4584,NM,Taos,35055
4663,KY,Allen,21003
4000,AZ,Coconino,4005
4133,NC,Alamance,37001
4786,CO,Baca,8009
4835,MO,Stoddard,29207
3617,CA,San Bernardino,6071
3776,NC,Hyde,37095
4387,NM,San Juan,35045
4488,VA,Lee,51105
3242,CA,Kern,6029
3808,AZ,Mohave,4015
3955,NC,Edgecombe,37065
3058,CA,Santa Barbara,6083
4785,CO,Baca,8009
4836,MO,Scott,29201
4193,AZ,Coconino,4005
4312,NC,Wilkes,37193
4583,NM,Rio Arriba,35039
4664,KY,Barren,21009
3427,CA,San Bernardino,6071
4784,CO,Baca,8009
4837,IL,Alexander,17003
4386,NM,San Juan,35045
4489,VA,Lee,51105
3999,AZ,Coconino,4005
4134,NC,Orange,37135
4783,CO,Baca,8009
4838,IL,Pulaski,17153
4582,NM,Rio Arriba,35039
4665,KY,Metcalfe,21169
3616,CA,San Bernardino,6071
3777,NC,Dare,37055
4192,AZ,Coconino,4005
4313,NC,Surry,37171
3807,AZ,Mohave,4015
3956,NC,Edgecombe,37065
4782,CO,Las Animas,8071
4839,KY,McCracken,21145
3241,CA,Kern,6029
4385,AZ,Apache,4001
4490,VA,Scott,51169
3057,CA,Santa Barbara,6083
4581,NM,Rio Arriba,35039
4666,KY,Cumberland,21057
3426,CA,San Bernardino,6071
4781,CO,Las Animas,8071
4840,IL,Massac,17127
3998,AZ,Coconino,4005
4135,NC,Durham,37063
4191,AZ,Coconino,4005
4314,NC,Surry,37171
4580,NM,Rio Arriba,35039
4667,KY,Russell,21207
4780,CO,Las Animas,8071
4841,KY,Livingston,21139
3806,NV,Clark,32003
3957,NC,Martin,37117
4384,AZ,Apache,4001
4491,VA,Scott,51169
3615,CA,San Bernardino,6071
4996,KS,Elk,20049
4997,KS,Montgomery,20125
4995,KS,Elk,20049
4998,KS,Montgomery,20125
4994,KS,Cowley,20035
4999,KS,Labette,20099
4993,KS,Cowley,20035
5000,KS,Labette,20099
4992,KS,Cowley,20035
5001,KS,Crawford,20037
4779,CO,Las Animas,8071
4842,KY,Lyon,21143
4991,KS,Sumner,20191
5002,KS,Crawford,20037
3240,CA,Kern,6029
4990,KS,Sumner,20191
5003,MO,Barton,29011
3997,AZ,Mohave,4015
4136,NC,Granville,37077
4579,NM,Rio Arriba,35039
4668,KY,Wayne,21231
4989,KS,Harper,20077
5004,MO,Barton,29011
3425,CA,Kern,6029
4190,AZ,Coconino,4005
4315,NC,Stokes,37169
3056,CA,Santa Barbara,6083
4988,KS,Harper,20077
5005,MO,Dade,29057
4383,AZ,Apache,4001
4492,VA,Scott,51169
4778,CO,Las Animas,8071
4843,KY,Caldwell,21033
4987,KS,Barber,20007
5006,MO,Dade,29057
4986,KS,Barber,20007
5007,MO,Greene,29077
3805,NV,Clark,32003
3958,NC,Bertie,37015
4985,KS,Barber,20007
5008,MO,Greene,29077
4578,NM,Rio Arriba,35039
4669,KY,Wayne,21231
3614,CA,San Bernardino,6071
4777,CO,Las Animas,8071
4844,KY,Christian,21047
4984,KS,Comanche,20033
