,cdl,cdl_desc,gen_class,gen_class_desc,label_group_desc,label_group_desc_corr,label_group,name,cintcp,covmax,amxdr,cfact_fal,cfact_cov,mannings_n,double_crop_a,double_crop_b,cultivated_cdl,state,cdl_a,cdl_b,plant_begin_a,plant_begin_active_begin_a,plant_begin_active_end_a,plant_end_a,harvest_begin_a,harvest_begin_active_begin_a,harvest_begin_active_end_a,harvest_end_a,plant_begin_b,plant_begin_active_begin_b,plant_begin_active_end_b,plant_end_b,harvest_begin_b,harvest_begin_active_begin_b,harvest_begin_active_end_b,harvest_end_b,Unnamed: 0,irrigation_flag,irrigation_type,irrigated_fraction,above_canopy_acres,below_canopy_acres,cultivated_gen,cn_fallow_A,cn_fallow_B,cn_fallow_C,cn_fallow_D,cn_ag_A,cn_ag_B,cn_ag_C,cn_ag_D
78,2,Cotton,20,Cotton,not listed,Oilseed,20C,Cotton,0.2,100.0,65.0,0.71,0.218,0.013999999999999999,,,1.0,NC,,,9-Apr,27-Apr,14-May,28-May,13-Jun,30-Jun,7-Jul,18-Jul,,,,,,,,,82.0,0.0,,0.191,12784.0,473.0,1,74,83,88,90,64,74,81,85
79,2,Cotton,20,Cotton,not listed,Oilseed,20C,Cotton,0.2,100.0,65.0,0.71,0.218,0.013999999999999999,,,1.0,ND,,,12-Apr,27-Apr,6-May,23-May,12-Jun,27-Jun,5-Jul,13-Jul,,,,,,,,,83.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,64,74,81,85
80,2,Cotton,20,Cotton,not listed,Oilseed,20C,Cotton,0.2,100.0,65.0,0.71,0.218,0.013999999999999999,,,1.0,OH,,,21-Apr,4-May,15-May,24-May,9-Jun,24-Jun,3-Jul,16-Jul,,,,,,,,,84.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,64,74,81,85
81,2,Cotton,20,Cotton,not listed,Oilseed,20C,Cotton,0.2,100.0,65.0,0.71,0.218,0.013999999999999999,,,1.0,OK,,,14-Apr,1-May,15-May,30-May,15-Jun,2-Jul,20-Jul,9-Aug,,,,,,,,,85.0,1.0,over,0.691,24287.0,2149.0,1,74,83,88,90,64,74,81,85
82,2,Cotton,20,Cotton,not listed,Oilseed,20C,Cotton,0.2,100.0,65.0,0.71,0.218,0.013999999999999999,,,1.0,OR,,,13-Apr,23-Apr,30-Apr,13-May,28-May,14-Jun,28-Jun,9-Jul,,,,,,,,,86.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,64,74,81,85
83,2,Cotton,20,Cotton,not listed,Oilseed,20C,Cotton,0.2,100.0,65.0,0.71,0.218,0.013999999999999999,,,1.0,PA,,,13-Apr,1-May,21-May,10-Jun,25-Jun,8-Jul,24-Jul,9-Aug,,,,,,,,,87.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,64,74,81,85
84,2,Cotton,20,Cotton,not listed,Oilseed,20C,Cotton,0.2,100.0,65.0,0.71,0.218,0.013999999999999999,,,1.0,RI,,,13-Apr,27-Apr,8-May,28-May,14-Jun,25-Jun,7-Jul,20-Jul,,,,,,,,,88.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,64,74,81,85
85,2,Cotton,20,Cotton,not listed,Oilseed,20C,Cotton,0.2,100.0,65.0,0.71,0.218,0.013999999999999999,,,1.0,SC,,,18-Apr,26-Apr,4-May,11-May,28-May,7-Jun,21-Jun,29-Jun,,,,,,,,,89.0,0.0,,0.226,15184.0,453.0,1,74,83,88,90,64,74,81,85
86,2,Cotton,20,Cotton,not listed,Oilseed,20C,Cotton,0.2,100.0,65.0,0.71,0.218,0.013999999999999999,,,1.0,SD,,,15-Apr,2-May,13-May,22-May,29-May,11-Jun,24-Jun,10-Jul,,,,,,,,,90.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,64,74,81,85
87,2,Cotton,20,Cotton,not listed,Oilseed,20C,Cotton,0.2,100.0,65.0,0.71,0.218,0.013999999999999999,,,1.0,TN,,,21-Apr,29-Apr,14-May,24-May,11-Jun,28-Jun,18-Jul,7-Aug,,,,,,,,,91.0,0.0,,0.151,10184.0,1333.0,1,74,83,88,90,64,74,81,85
88,2,Cotton,20,Cotton,not listed,Oilseed,20C,Cotton,0.2,100.0,65.0,0.71,0.218,0.013999999999999999,,,1.0,TX,,,20-Apr,3-May,13-May,25-May,6-Jun,17-Jun,4-Jul,11-Jul,,,,,,,,,92.0,1.0,over,0.585,1205009.0,212875.0,1,74,83,88,90,64,74,81,85
89,2,Cotton,20,Cotton,not listed,Oilseed,20C,Cotton,0.2,100.0,65.0,0.71,0.218,0.013999999999999999,,,1.0,UT,,,21-Apr,9-May,18-May,29-May,16-Jun,4-Jul,15-Jul,29-Jul,,,,,,,,,93.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,64,74,81,85
90,2,Cotton,20,Cotton,not listed,Oilseed,20C,Cotton,0.2,100.0,65.0,0.71,0.218,0.013999999999999999,,,1.0,VT,,,12-Apr,28-Apr,10-May,23-May,30-May,14-Jun,25-Jun,11-Jul,,,,,,,,,94.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,64,74,81,85
91,2,Cotton,20,Cotton,not listed,Oilseed,20C,Cotton,0.2,100.0,65.0,0.71,0.218,0.013999999999999999,,,1.0,VA,,,9-Apr,28-Apr,16-May,5-Jun,16-Jun,4-Jul,17-Jul,29-Jul,,,,,,,,,95.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,64,74,81,85
92,2,Cotton,20,Cotton,not listed,Oilseed,20C,Cotton,0.2,100.0,65.0,0.71,0.218,0.013999999999999999,,,1.0,WA,,,20-Apr,10-May,28-May,16-Jun,28-Jun,5-Jul,24-Jul,3-Aug,,,,,,,,,96.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,64,74,81,85
93,2,Cotton,20,Cotton,not listed,Oilseed,20C,Cotton,0.2,100.0,65.0,0.71,0.218,0.013999999999999999,,,1.0,WV,,,9-Apr,21-Apr,7-May,20-May,29-May,17-Jun,1-Jul,16-Jul,,,,,,,,,97.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,64,74,81,85
94,2,Cotton,20,Cotton,not listed,Oilseed,20C,Cotton,0.2,100.0,65.0,0.71,0.218,0.013999999999999999,,,1.0,WI,,,11-Apr,27-Apr,12-May,25-May,8-Jun,21-Jun,11-Jul,28-Jul,,,,,,,,,98.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,64,74,81,85
95,2,Cotton,20,Cotton,not listed,Oilseed,20C,Cotton,0.2,100.0,65.0,0.71,0.218,0.013999999999999999,,,1.0,WY,,,21-Apr,28-Apr,17-May,29-May,18-Jun,7-Jul,14-Jul,31-Jul,,,,,,,,,99.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,64,74,81,85
96,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,AL,,,15-Apr,22-Apr,3-May,14-May,29-May,5-Jun,12-Jun,26-Jun,,,,,,,,,100.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
97,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,AZ,,,11-Apr,21-Apr,30-Apr,7-May,15-May,28-May,10-Jun,17-Jun,,,,,,,,,102.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
98,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,AR,,,18-Apr,28-Apr,16-May,27-May,5-Jun,22-Jun,10-Jul,17-Jul,,,,,,,,,103.0,1.0,under,1.0,11897.0,1282609.0,1,74,83,88,90,60,72,80,83
99,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,CA,,,10-Apr,19-Apr,5-May,18-May,1-Jun,14-Jun,22-Jun,2-Jul,,,,,,,,,104.0,1.0,under,1.0,0.0,1051374.0,1,74,83,88,90,60,72,80,83
100,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,CO,,,9-Apr,18-Apr,4-May,17-May,26-May,2-Jun,17-Jun,5-Jul,,,,,,,,,105.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
101,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,CT,,,18-Apr,6-May,26-May,4-Jun,20-Jun,3-Jul,17-Jul,31-Jul,,,,,,,,,106.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
102,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,DE,,,10-Apr,22-Apr,9-May,28-May,7-Jun,27-Jun,11-Jul,31-Jul,,,,,,,,,107.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
103,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,FL,,,21-Apr,2-May,11-May,28-May,11-Jun,22-Jun,6-Jul,22-Jul,,,,,,,,,108.0,1.0,under,1.0,0.0,4250.0,1,74,83,88,90,60,72,80,83
104,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,GA,,,14-Apr,21-Apr,4-May,18-May,25-May,3-Jun,20-Jun,8-Jul,,,,,,,,,109.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
105,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,ID,,,17-Apr,30-Apr,8-May,22-May,29-May,18-Jun,3-Jul,16-Jul,,,,,,,,,111.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
106,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,IL,,,21-Apr,1-May,9-May,28-May,6-Jun,13-Jun,3-Jul,15-Jul,,,,,,,,,112.0,1.0,under,1.0,0.0,750.0,1,74,83,88,90,60,72,80,83
107,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,IN,,,11-Apr,22-Apr,1-May,15-May,29-May,7-Jun,18-Jun,25-Jun,,,,,,,,,113.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
108,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,IA,,,12-Apr,22-Apr,30-Apr,20-May,31-May,11-Jun,25-Jun,15-Jul,,,,,,,,,114.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
109,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,KS,,,17-Apr,25-Apr,9-May,29-May,7-Jun,15-Jun,24-Jun,4-Jul,,,,,,,,,115.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
110,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,KY,,,11-Apr,1-May,18-May,31-May,11-Jun,22-Jun,3-Jul,19-Jul,,,,,,,,,116.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
111,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,LA,,,21-Apr,3-May,15-May,27-May,10-Jun,26-Jun,14-Jul,1-Aug,,,,,,,,,117.0,1.0,under,1.0,4618.0,444267.0,1,74,83,88,90,60,72,80,83
112,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,ME,,,9-Apr,25-Apr,13-May,30-May,19-Jun,6-Jul,26-Jul,9-Aug,,,,,,,,,118.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
113,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,MD,,,11-Apr,21-Apr,28-Apr,5-May,21-May,2-Jun,10-Jun,30-Jun,,,,,,,,,119.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
114,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,MA,,,9-Apr,22-Apr,8-May,26-May,6-Jun,26-Jun,12-Jul,21-Jul,,,,,,,,,120.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
115,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,MI,,,19-Apr,9-May,26-May,14-Jun,25-Jun,12-Jul,26-Jul,9-Aug,,,,,,,,,121.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
116,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,MN,,,15-Apr,5-May,25-May,14-Jun,2-Jul,21-Jul,2-Aug,13-Aug,,,,,,,,,122.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
117,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,MS,,,16-Apr,28-Apr,17-May,6-Jun,25-Jun,6-Jul,22-Jul,8-Aug,,,,,,,,,123.0,1.0,under,1.0,0.0,108920.0,1,74,83,88,90,60,72,80,83
118,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,MO,,,13-Apr,1-May,19-May,29-May,17-Jun,25-Jun,11-Jul,28-Jul,,,,,,,,,124.0,1.0,under,1.0,12975.0,120805.0,1,74,83,88,90,60,72,80,83
119,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,MT,,,12-Apr,27-Apr,10-May,29-May,10-Jun,23-Jun,4-Jul,16-Jul,,,,,,,,,125.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
120,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,NE,,,16-Apr,24-Apr,7-May,25-May,5-Jun,24-Jun,5-Jul,16-Jul,,,,,,,,,126.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
121,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,NV,,,17-Apr,27-Apr,17-May,3-Jun,11-Jun,25-Jun,8-Jul,15-Jul,,,,,,,,,127.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
122,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,NH,,,17-Apr,3-May,12-May,23-May,4-Jun,15-Jun,26-Jun,12-Jul,,,,,,,,,128.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
123,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,NJ,,,15-Apr,5-May,22-May,11-Jun,1-Jul,8-Jul,22-Jul,10-Aug,,,,,,,,,129.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
124,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,NM,,,13-Apr,28-Apr,12-May,21-May,7-Jun,25-Jun,4-Jul,13-Jul,,,,,,,,,130.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
125,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,NY,,,14-Apr,25-Apr,15-May,26-May,15-Jun,26-Jun,7-Jul,16-Jul,,,,,,,,,131.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
126,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,NC,,,9-Apr,28-Apr,9-May,18-May,31-May,9-Jun,27-Jun,9-Jul,,,,,,,,,132.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
127,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,ND,,,9-Apr,22-Apr,8-May,26-May,12-Jun,2-Jul,19-Jul,8-Aug,,,,,,,,,133.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
128,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,OH,,,21-Apr,30-Apr,15-May,3-Jun,21-Jun,7-Jul,15-Jul,22-Jul,,,,,,,,,134.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
129,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,OK,,,16-Apr,30-Apr,8-May,15-May,22-May,2-Jun,20-Jun,9-Jul,,,,,,,,,135.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
130,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,OR,,,15-Apr,25-Apr,2-May,14-May,29-May,12-Jun,23-Jun,11-Jul,,,,,,,,,136.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
131,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,PA,,,11-Apr,19-Apr,26-Apr,8-May,21-May,9-Jun,20-Jun,2-Jul,,,,,,,,,137.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
132,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,RI,,,13-Apr,21-Apr,11-May,25-May,9-Jun,17-Jun,5-Jul,18-Jul,,,,,,,,,138.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
133,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,SC,,,14-Apr,26-Apr,10-May,29-May,13-Jun,26-Jun,3-Jul,21-Jul,,,,,,,,,139.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
134,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,SD,,,9-Apr,21-Apr,3-May,22-May,31-May,16-Jun,5-Jul,24-Jul,,,,,,,,,140.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
135,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,TN,,,14-Apr,22-Apr,12-May,23-May,8-Jun,15-Jun,29-Jun,10-Jul,,,,,,,,,141.0,1.0,under,1.0,0.0,50.0,1,74,83,88,90,60,72,80,83
136,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,TX,,,8-Apr,15-Apr,25-Apr,11-May,22-May,5-Jun,13-Jun,30-Jun,,,,,,,,,142.0,1.0,under,1.0,4200.0,81552.0,1,74,83,88,90,60,72,80,83
137,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,UT,,,20-Apr,6-May,19-May,6-Jun,15-Jun,28-Jun,13-Jul,25-Jul,,,,,,,,,143.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
138,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,VT,,,15-Apr,29-Apr,6-May,17-May,31-May,9-Jun,21-Jun,1-Jul,,,,,,,,,144.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
139,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,VA,,,14-Apr,30-Apr,20-May,29-May,15-Jun,30-Jun,9-Jul,21-Jul,,,,,,,,,145.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
140,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,WA,,,8-Apr,26-Apr,4-May,16-May,23-May,5-Jun,21-Jun,29-Jun,,,,,,,,,146.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
141,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,WV,,,9-Apr,26-Apr,8-May,20-May,5-Jun,18-Jun,3-Jul,20-Jul,,,,,,,,,147.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
142,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,WI,,,21-Apr,1-May,17-May,5-Jun,18-Jun,8-Jul,24-Jul,3-Aug,,,,,,,,,148.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
143,3,Rice,30,Rice,Cereal Grains,Cereal Grains,15C,Rice,,,,,,,,,1.0,WY,,,10-Apr,28-Apr,18-May,25-May,2-Jun,22-Jun,6-Jul,24-Jul,,,,,,,,,149.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
144,4,Sorghum,80,Other grains,Cereal Grains,Cereal Grains,15B,Sorghum,0.1,100.0,23.0,0.467,0.023,0.04,,,1.0,AL,,,20-Apr,10-May,19-May,3-Jun,20-Jun,7-Jul,20-Jul,8-Aug,,,,,,,,,150.0,0.0,,0.059,75.0,0.0,1,74,83,88,90,60,72,80,83
145,4,Sorghum,80,Other grains,Cereal Grains,Cereal Grains,15B,Sorghum,0.1,100.0,23.0,0.467,0.023,0.04,,,1.0,AZ,,,16-Apr,27-Apr,12-May,26-May,5-Jun,16-Jun,26-Jun,8-Jul,,,,,,,,,152.0,1.0,under,1.0,2674.0,7792.0,1,74,83,88,90,60,72,80,83
146,4,Sorghum,80,Other grains,Cereal Grains,Cereal Grains,15B,Sorghum,0.1,100.0,23.0,0.467,0.023,0.04,,,1.0,AR,,,15-Apr,1-May,10-May,27-May,6-Jun,17-Jun,28-Jun,13-Jul,,,,,,,,,153.0,1.0,over,0.4970000000000001,23860.0,15049.0,1,74,83,88,90,60,72,80,83
147,4,Sorghum,80,Other grains,Cereal Grains,Cereal Grains,15B,Sorghum,0.1,100.0,23.0,0.467,0.023,0.04,,,1.0,CA,,,16-Apr,1-May,8-May,25-May,1-Jun,14-Jun,27-Jun,8-Jul,,,,,,,,,154.0,1.0,under,1.0,1755.0,8550.0,1,74,83,88,90,60,72,80,83
148,4,Sorghum,80,Other grains,Cereal Grains,Cereal Grains,15B,Sorghum,0.1,100.0,23.0,0.467,0.023,0.04,,,1.0,CO,,,9-Apr,16-Apr,6-May,16-May,4-Jun,15-Jun,27-Jun,6-Jul,,,,,,,,,155.0,1.0,over,0.471,5102.0,4440.0,1,74,83,88,90,60,72,80,83
149,4,Sorghum,80,Other grains,Cereal Grains,Cereal Grains,15B,Sorghum,0.1,100.0,23.0,0.467,0.023,0.04,,,1.0,CT,,,21-Apr,10-May,29-May,14-Jun,3-Jul,19-Jul,29-Jul,13-Aug,,,,,,,,,156.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
150,4,Sorghum,80,Other grains,Cereal Grains,Cereal Grains,15B,Sorghum,0.1,100.0,23.0,0.467,0.023,0.04,,,1.0,DE,,,15-Apr,25-Apr,6-May,22-May,1-Jun,8-Jun,19-Jun,6-Jul,,,,,,,,,157.0,0.0,,0.333,75.0,0.0,1,74,83,88,90,60,72,80,83
151,4,Sorghum,80,Other grains,Cereal Grains,Cereal Grains,15B,Sorghum,0.1,100.0,23.0,0.467,0.023,0.04,,,1.0,FL,,,10-Apr,24-Apr,4-May,21-May,10-Jun,18-Jun,1-Jul,21-Jul,,,,,,,,,158.0,1.0,over,0.508,900.0,0.0,1,74,83,88,90,60,72,80,83
152,4,Sorghum,80,Other grains,Cereal Grains,Cereal Grains,15B,Sorghum,0.1,100.0,23.0,0.467,0.023,0.04,,,1.0,GA,,,20-Apr,29-Apr,18-May,1-Jun,17-Jun,30-Jun,17-Jul,25-Jul,,,,,,,,,159.0,0.0,,0.39,7706.0,0.0,1,74,83,88,90,60,72,80,83
153,4,Sorghum,80,Other grains,Cereal Grains,Cereal Grains,15B,Sorghum,0.1,100.0,23.0,0.467,0.023,0.04,,,1.0,ID,,,18-Apr,29-Apr,7-May,15-May,25-May,14-Jun,26-Jun,5-Jul,,,,,,,,,161.0,1.0,under,1.0,28.0,84.0,1,74,83,88,90,60,72,80,83
154,4,Sorghum,80,Other grains,Cereal Grains,Cereal Grains,15B,Sorghum,0.1,100.0,23.0,0.467,0.023,0.04,,,1.0,IL,,,19-Apr,3-May,16-May,5-Jun,16-Jun,6-Jul,14-Jul,21-Jul,,,,,,,,,162.0,0.0,,0.046,84.0,0.0,1,74,83,88,90,60,72,80,83
155,4,Sorghum,80,Other grains,Cereal Grains,Cereal Grains,15B,Sorghum,0.1,100.0,23.0,0.467,0.023,0.04,,,1.0,IN,,,12-Apr,30-Apr,20-May,8-Jun,25-Jun,3-Jul,23-Jul,4-Aug,,,,,,,,,163.0,1.0,over,0.622,2736.0,0.0,1,74,83,88,90,60,72,80,83
156,4,Sorghum,80,Other grains,Cereal Grains,Cereal Grains,15B,Sorghum,0.1,100.0,23.0,0.467,0.023,0.04,,,1.0,IA,,,14-Apr,29-Apr,17-May,6-Jun,24-Jun,13-Jul,23-Jul,1-Aug,,,,,,,,,164.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
157,4,Sorghum,80,Other grains,Cereal Grains,Cereal Grains,15B,Sorghum,0.1,100.0,23.0,0.467,0.023,0.04,,,1.0,KS,,,15-Apr,24-Apr,13-May,26-May,15-Jun,26-Jun,12-Jul,24-Jul,,,,,,,,,165.0,0.0,,0.175,169730.0,5874.0,1,74,83,88,90,60,72,80,83
158,4,Sorghum,80,Other grains,Cereal Grains,Cereal Grains,15B,Sorghum,0.1,100.0,23.0,0.467,0.023,0.04,,,1.0,KY,,,17-Apr,3-May,15-May,4-Jun,19-Jun,1-Jul,8-Jul,15-Jul,,,,,,,,,166.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
159,4,Sorghum,80,Other grains,Cereal Grains,Cereal Grains,15B,Sorghum,0.1,100.0,23.0,0.467,0.023,0.04,,,1.0,LA,,,20-Apr,10-May,27-May,10-Jun,23-Jun,8-Jul,28-Jul,8-Aug,,,,,,,,,167.0,0.0,,0.19,0.0,6120.0,1,74,83,88,90,60,72,80,83
160,4,Sorghum,80,Other grains,Cereal Grains,Cereal Grains,15B,Sorghum,0.1,100.0,23.0,0.467,0.023,0.04,,,1.0,ME,,,11-Apr,23-Apr,10-May,18-May,7-Jun,24-Jun,11-Jul,21-Jul,,,,,,,,,168.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
161,4,Sorghum,80,Other grains,Cereal Grains,Cereal Grains,15B,Sorghum,0.1,100.0,23.0,0.467,0.023,0.04,,,1.0,MD,,,16-Apr,23-Apr,2-May,12-May,20-May,8-Jun,20-Jun,30-Jun,,,,,,,,,169.0,0.0,,0.134,323.0,65.0,1,74,83,88,90,60,72,80,83
162,4,Sorghum,80,Other grains,Cereal Grains,Cereal Grains,15B,Sorghum,0.1,100.0,23.0,0.467,0.023,0.04,,,1.0,MA,,,15-Apr,22-Apr,2-May,15-May,25-May,2-Jun,14-Jun,24-Jun,,,,,,,,,170.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
163,4,Sorghum,80,Other grains,Cereal Grains,Cereal Grains,15B,Sorghum,0.1,100.0,23.0,0.467,0.023,0.04,,,1.0,MI,,,20-Apr,30-Apr,20-May,8-Jun,18-Jun,4-Jul,14-Jul,3-Aug,,,,,,,,,171.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
164,4,Sorghum,80,Other grains,Cereal Grains,Cereal Grains,15B,Sorghum,0.1,100.0,23.0,0.467,0.023,0.04,,,1.0,MN,,,19-Apr,5-May,12-May,30-May,13-Jun,22-Jun,8-Jul,21-Jul,,,,,,,,,172.0,0.0,,0.0,0.0,0.0,1,74,83,88,90,60,72,80,83
